Date,11-Oct-21
Reference,Minyu lab book
w,1.00E+04
r1,1.109591,-0.186039
r2,0.814871,-0.175839
r3,0.075561,-0.166789
r4,0.010561,-0.175929
r5,0.013251,-0.187589
r6,0.010441,-0.166349
r7,0.006581,-0.150818
r8,0.221041,-0.171618
r9,0.009101,-0.161038
r10,0.009951,-0.157478
r11,0.013431,-0.170558
r12,0.006201,-0.169718
r13,-0.414946,-0.164948
r14,-0.317676,-0.112338
r15,-0.163233,-0.106206
