Date,09-Sep-21
Reference,KJ Lab Diary 2 p.135
w,1.00E+04
r1,1.108000,-0.179500
r2,0.815600,-0.178700
r3,0.074710,-0.154630
r4,0.010130,-0.167800
r5,0.012800,-0.178830
r6,0.009850,-0.156700
r7,0.007520,-0.159200
r8,0.220120,-0.174200
r9,0.010120,-0.168000
r10,0.010980,-0.164680
r11,0.014400,-0.176960
r12,0.007810,-0.176300
r13,-0.413590,-0.171000
r14,-0.316660,-0.116980
r15,-0.162240,-0.113330
