Date,28-Sep-21
Reference,Minyu ...
w,1.00E+04
r1,1.106275,-0.161589
r2,0.813575,-0.162489
r3,0.074525,-0.154489
r4,0.009315,-0.164436
r5,0.011980,-0.176136
r6,0.008998,-0.154786
r7,0.006649,-0.154748
r8,0.219719,-0.172180
r9,0.009299,-0.164310
r10,0.010149,-0.160809
r11,0.013679,-0.173967
r12,0.006679,-0.173237
r13,-0.414136,-0.166497
r14,-0.317444,-0.114495
r15,-0.162872,-0.110527
