Date,01-Jul-25
Reference,cap scale
w,1.00E+04
r1, 1.13693,-0.17471
r2,0.85693,-0.17471
r3,0.077593,-0.169071
r4,0.011683,-0.152471
r5,0.014638,-0.165052
r6,0.012634,-0.142543
r7,0.013994,-0.160361
r8,0.216421,-0.180176
r9,0.116511,-0.151766
r10,0.015061,-0.153336
r11,0.012471,-0.164666
r12,0.021371,-0.123986
r13,-0.416871,-0.159276
r14,-0.325471,-0.120146
r15,-0.161221,-0.117185
